PS|PC_HL|P_HL_KAN|DAT_AKT
5|124|23|
5|125|32|
5|126|36|
5|127|56|
5|128|77|
5|129|117|
5|130|98|
5|131|2331|
5|132|67|
5|133|63|
5|134|120|
5|135|42|
5|136|61|
5|137|76|
5|138|291|
5|139|156|
5|140|262|
5|141|60|
5|142|110|
5|143|572|
5|144|367|
5|145|341|
5|146|1886|
5|147|6569|
5|148|2076|
5|149|4891|
5|150|33481|
6|1|908|
6|2|419|
6|3|243|
6|4|206|
6|5|93|
6|6|68|
6|7|119|
6|8|136|
6|9|64|
6|10|117|
6|11|74|
6|12|37|
6|13|51|
6|14|66|
6|15|45|
6|16|75|
6|17|32|
6|18|44|
6|19|24|
6|20|58|
6|21|46|
6|22|31|
6|23|46|
6|24|65|
6|25|5|
6|26|10|
6|27|17|
6|28|17|
6|29|11|
6|30|31|
6|31|12|
6|32|34|
6|33|17|
6|34|18|
6|35|21|
6|36|30|
6|37|30|
6|38|7|
6|39|20|
6|40|42|
6|41|9|
6|42|16|
6|43|11|
6|44|14|
6|45|25|
6|46|13|
6|47|18|
6|48|30|
6|49|9|
6|50|26|
6|51|27|
6|52|24|
6|53|19|
6|54|11|
6|55|12|
6|56|24|
6|57|24|
6|58|17|
6|59|33|
6|60|12|
6|61|16|
6|62|26|
6|63|9|
6|64|12|
6|65|22|
6|66|27|
6|67|19|
6|68|17|
6|69|42|
6|70|15|
6|71|20|
6|72|6|
6|73|11|
6|74|43|
6|75|33|
6|76|13|
6|77|21|
6|78|17|
6|79|20|
6|80|22|
6|81|76|
7|1|375|
7|2|169|
7|3|172|
7|4|85|
7|5|66|
7|6|21|
7|7|65|
7|8|18|
7|9|24|
7|10|38|
7|11|9|
7|12|35|
7|13|40|
7|14|39|
7|15|30|
7|16|13|
7|17|7|
7|18|48|
7|19|28|
7|20|30|
7|21|8|
7|22|13|
7|23|16|
7|24|25|
7|25|10|
7|26|7|
7|27|31|
7|28|5|
7|29|28|
7|30|27|
7|31|14|
7|32|44|
7|33|32|
7|34|25|
7|35|9|
7|36|2|
7|37|6|
7|38|23|
7|39|2|
7|40|14|
7|41|7|
7|42|13|
7|43|13|
7|44|9|
7|45|2|
7|46|3|
7|47|5|
7|48|2|
7|49|8|
7|50|7|
7|51|4|
7|52|16|
7|53|7|
7|54|7|
7|55|6|
7|56|4|
7|57|4|
7|58|19|
7|59|6|
7|60|5|
7|61|3|
7|62|4|
7|63|7|
7|64|13|
7|65|5|
7|66|0|
7|67|25|
7|68|8|
7|69|3|
7|70|4|
7|71|9|
7|72|30|
7|73|8|
7|74|1|
7|75|5|
7|76|15|
7|77|5|
7|78|5|
7|79|3|
7|80|0|
7|81|0|
7|82|4|
7|83|0|
7|84|1|
7|85|0|
7|86|1|
7|87|8|
7|88|0|
7|89|0|
7|90|5|
7|91|0|
7|92|0|
7|93|0|
7|94|1|
7|95|1|
7|96|3|
7|97|0|
7|98|2|
7|99|0|
7|100|5|
7|101|0|
7|102|3|
7|103|1|
7|104|0|
7|105|0|
7|106|6|
7|107|0|
7|108|0|
7|109|0|
7|110|3|
7|111|0|
7|112|0|
7|113|0|
7|114|3|
7|115|1|
7|116|1|
7|117|10|
7|118|1|
7|119|3|
7|120|1|
7|121|0|
7|122|1|
7|123|2|
7|124|0|
7|125|20|
8|1|102|
8|2|28|
8|3|38|
8|4|71|
8|5|28|
8|6|19|
8|7|16|
8|8|16|
8|9|48|
8|10|23|
8|11|8|
8|12|7|
8|13|13|
8|14|27|
8|15|33|
8|16|9|
8|17|9|
8|18|11|
8|19|14|
8|20|8|
8|21|16|
8|22|9|
8|23|6|
8|24|4|
8|25|6|
8|26|3|
8|27|5|
8|28|6|
8|29|7|
8|30|12|
8|31|18|
8|32|12|
8|33|3|
8|34|3|
8|35|3|
8|36|6|
8|37|4|
8|38|2|
8|39|15|
8|40|4|
8|41|4|
9|1|682|
9|2|527|
9|3|101|
9|4|204|
9|5|106|
9|6|49|
9|7|236|
9|8|30|
9|9|72|
9|10|21|
9|11|32|
9|12|116|
9|13|41|
9|14|82|
9|15|23|
9|16|43|
9|17|11|
9|18|31|
9|19|16|
9|20|19|
9|21|9|
9|22|19|
9|23|20|
9|24|31|
9|25|23|
9|26|8|
9|27|20|
9|28|10|
9|29|15|
9|30|44|
9|31|29|
9|32|90|
9|33|20|
9|34|11|
9|35|20|
9|36|9|
9|37|23|
9|38|2|
9|39|7|
9|40|26|
9|41|27|
9|42|10|
9|43|10|
9|44|5|
9|45|32|
9|46|6|
9|47|84|
9|48|2|
9|49|4|
9|50|17|
9|51|11|
9|52|16|
9|53|18|
9|54|8|
9|55|3|
9|56|15|
9|57|19|
9|58|9|
9|59|9|
9|60|20|
9|61|8|
9|62|16|
9|63|14|
9|64|8|
9|65|7|
9|66|5|
9|67|6|
9|68|6|
9|69|6|
9|70|9|
9|71|7|
9|72|9|
9|73|17|
9|74|3|
9|75|6|
9|76|7|
9|77|22|
9|78|7|
9|79|2|
9|80|7|
9|81|5|
9|82|4|
9|83|9|
9|84|0|
9|85|2|
9|86|1|
9|87|63|
9|88|1|
9|89|1|
9|90|4|
9|91|2|
9|92|6|
9|93|1|
9|94|1|
9|95|6|
9|96|5|
9|97|5|
9|98|1|
9|99|2|
9|100|11|
9|101|3|
9|102|7|
9|103|0|
9|104|3|
9|105|31|
9|106|1|
9|107|7|
9|108|3|
9|109|0|
9|110|3|
9|111|2|
9|112|7|
9|113|5|
9|114|2|
9|115|27|
9|116|1|
9|117|3|
9|118|1|
9|119|5|
9|120|5|
9|121|3|
9|122|3|
9|123|2|
9|124|2|
9|125|8|
9|126|2|
9|127|0|
9|128|38|
9|129|1|
9|130|3|
9|131|2|
9|132|2|
9|133|4|
9|134|9|
9|135|3|
9|136|3|
9|137|2|
9|138|5|
9|139|2|
9|140|0|
9|141|5|
9|142|1|
9|143|6|
9|144|5|
9|145|1|
9|146|4|
9|147|1|
9|148|10|
9|149|7|
10|1|80|
10|2|42|
10|3|22|
10|4|46|
10|5|21|
10|6|15|
10|7|15|
10|8|15|
10|9|27|
10|10|18|
10|11|15|
10|12|10|
10|13|6|
10|14|7|
10|15|18|
10|16|21|
10|17|14|
10|18|21|
10|19|17|
10|20|14|
10|21|10|
10|22|11|
10|23|14|
10|24|10|
10|25|19|
10|26|18|
10|27|22|
11|1|132|
11|2|52|
11|3|23|
11|4|48|
11|5|33|
11|6|14|
11|7|19|
11|8|15|
11|9|13|
11|10|10|
11|11|13|
11|12|7|
11|13|6|
11|14|9|
11|15|5|
11|16|6|
11|17|15|
11|18|6|
11|19|1|
11|20|9|
11|21|1|
11|22|5|
11|23|16|
11|24|8|
11|25|11|
11|26|4|
11|27|3|
11|28|9|
11|29|4|
11|30|5|
11|31|9|
11|32|6|
11|33|4|
11|34|2|
11|35|5|
11|36|5|
11|37|5|
11|38|1|
11|39|1|
11|40|7|
11|41|2|
11|42|7|
11|43|1|
11|44|13|
11|45|11|
12|1|12035|
12|2|7130|
12|3|5650|
12|4|6903|
12|5|6398|
12|6|3270|
12|7|1335|
12|8|1322|
12|9|830|
12|10|662|
12|11|734|
12|12|436|
12|13|523|
12|14|90|
12|15|1939|
12|16|2390|
12|17|301|
12|18|214|
12|19|152|
12|20|343|
12|21|144|
12|22|229|
12|23|557|
12|24|396|
12|25|478|
12|26|274|
12|27|176|
12|28|234|
12|29|295|
12|30|665|
12|31|329|
12|32|149|
12|33|282|
12|34|181|
12|35|138|
12|36|130|
12|37|160|
12|38|99|
12|39|116|
12|40|186|
12|41|456|
12|42|151|
12|43|111|
12|44|415|
12|45|1399|
12|46|138|
12|47|22|
12|48|69|
12|49|159|
12|50|49|
12|51|175|
12|52|103|
12|53|84|
12|54|129|
12|55|71|
12|56|40|
12|57|54|
12|58|31|
12|59|68|
12|60|117|
12|61|113|
12|62|85|
12|63|98|
12|64|72|
12|65|106|
12|66|9|
12|67|51|
12|68|26|
12|69|65|
12|70|88|
12|71|79|
12|72|54|
12|73|11|
12|74|10|
12|75|15|
12|76|5|
12|77|23|
12|78|156|
12|79|29|
12|80|31|
12|81|32|
12|82|39|
12|83|16|
12|84|17|
12|85|59|
12|86|39|
12|87|19|
12|88|49|
12|89|20|
12|90|21|
12|91|14|
12|92|25|
12|93|22|
12|94|34|
12|95|48|
12|96|8|
12|97|12|
12|98|33|
12|99|50|
12|100|58|
12|101|391|
12|102|53|
12|103|16|
12|104|7|
12|105|47|
12|106|11|
12|107|41|
12|108|42|
12|109|119|
12|110|8|
12|111|74|
12|112|59|
12|113|17|
12|114|66|
12|115|19|
12|116|14|
12|117|40|
12|118|10|
12|119|55|
12|120|56|
12|121|30|
12|122|16|
12|123|11|
12|124|12|
12|125|26|
12|126|39|
12|127|11|
12|128|18|
12|129|28|
12|130|16|
12|131|41|
12|132|6|
12|133|22|
12|134|16|
12|135|27|
12|136|8|
12|137|38|
12|138|5|
12|139|10|
12|140|31|
12|141|13|
12|142|61|
12|143|30|
12|144|26|
12|145|54|
12|146|24|
12|147|23|
12|148|26|
12|149|54|
12|150|1976|
13|1|9828|
13|2|5797|
13|3|3130|
13|4|3022|
13|5|253|
13|6|472|
13|7|809|
13|8|495|
13|9|160|
13|10|221|
13|11|288|
13|12|349|
13|13|361|
13|14|275|
13|15|195|
13|16|228|
13|17|100|
13|18|323|
13|19|53|
13|20|576|
13|21|105|
13|22|135|
13|23|365|
13|24|63|
13|25|521|
13|26|60|
13|27|156|
13|28|59|
13|29|40|
13|30|29|
13|31|218|
13|32|131|
13|33|177|
13|34|65|
13|35|109|
13|36|101|
13|37|84|
13|38|19|
13|39|88|
13|40|227|
13|41|256|
13|42|65|
13|43|54|
13|44|175|
13|45|95|
13|46|38|
13|47|50|
13|48|253|
13|49|52|
13|50|62|
13|51|45|
13|52|66|
13|53|88|
13|54|174|
13|55|165|
13|56|64|
13|57|76|
13|58|134|
13|59|33|
13|60|36|
13|61|63|
13|62|23|
13|63|49|
13|64|45|
13|65|28|
13|66|58|
13|67|152|
13|68|131|
13|69|22|
13|70|21|
13|71|9|
13|72|135|
13|73|31|
13|74|9|
13|75|8|
13|76|15|
13|77|83|
13|78|42|
13|79|13|
13|80|4|
13|81|38|
13|82|9|
13|83|22|
13|84|15|
13|85|50|
13|86|15|
13|87|62|
13|88|33|
13|89|23|
13|90|12|
13|91|20|
13|92|17|
13|93|10|
13|94|19|
13|95|0|
13|96|7|
13|97|24|
13|98|12|
13|99|4|
13|100|18|
13|101|19|
13|102|6|
13|103|7|
13|104|3|
13|105|7|
13|106|13|
13|107|30|
13|108|36|
13|109|5|
13|110|6|
13|111|17|
13|112|9|
13|113|12|
13|114|2|
13|115|20|
13|116|7|
13|117|6|
13|118|11|
13|119|8|
13|120|12|
13|121|18|
13|122|3|
13|123|3|
13|124|21|
13|125|12|
13|126|36|
13|127|8|
13|128|14|
13|129|10|
13|130|50|
13|131|8|
13|132|15|
13|133|12|
13|134|19|
13|135|12|
13|136|9|
13|137|22|
13|138|11|
13|139|28|
13|140|21|
13|141|26|
13|142|12|
13|143|25|
13|144|6|
13|145|7|
13|146|21|
13|147|31|
13|148|19|
13|149|42|
13|150|330|
14|1|193|
14|2|113|
14|3|94|
14|4|60|
14|5|43|
14|6|26|
14|7|14|
14|8|14|
14|9|13|
14|10|13|
14|11|17|
14|12|26|
14|13|14|
14|14|26|
14|15|27|
14|16|18|
14|17|19|
14|18|8|
14|19|15|
14|20|4|
14|21|15|
14|22|23|
14|23|14|
14|24|7|
14|25|6|
14|26|12|
14|27|7|
14|28|8|
14|29|23|
14|30|8|
14|31|7|
14|32|6|
14|33|8|
14|34|6|
14|35|7|
14|36|3|
14|37|11|
14|38|5|
14|39|3|
14|40|3|
14|41|19|
14|42|12|
14|43|6|
14|44|13|
14|45|1|
14|46|11|
14|47|14|
14|48|13|
14|49|12|
15|1|14373|
15|2|2286|
15|3|1368|
15|4|1371|
15|5|12111|
15|6|612|
15|7|481|
15|8|426|
15|9|428|
15|10|560|
15|11|445|
15|12|5007|
15|13|1234|
15|14|209|
15|15|4567|
15|16|767|
15|17|409|
15|18|601|
15|19|301|
15|20|4764|
15|21|4389|
15|22|290|
15|23|369|
15|24|117|
15|25|182|
15|26|132|
15|27|330|
15|28|217|
15|29|183|
15|30|142|
15|31|198|
15|32|199|
15|33|372|
15|34|171|
15|35|227|
15|36|182|
15|37|109|
15|38|153|
15|39|129|
15|40|439|
15|41|274|
15|42|88|
15|43|222|
15|44|271|
15|45|102|
15|46|120|
15|47|75|
15|48|145|
15|49|123|
15|50|200|
15|51|298|
15|52|186|
15|53|138|
15|54|94|
15|55|212|
15|56|241|
15|57|109|
15|58|123|
15|59|94|
15|60|102|
15|61|56|
15|62|48|
15|63|42|
15|64|71|
15|65|39|
15|66|172|
15|67|130|
15|68|104|
15|69|83|
15|70|216|
15|71|123|
15|72|127|
15|73|168|
15|74|79|
15|75|71|
15|76|59|
15|77|71|
15|78|120|
15|79|129|
15|80|68|
15|81|149|
15|82|45|
15|83|31|
15|84|46|
15|85|26|
15|86|195|
15|87|23|
15|88|51|
15|89|49|
15|90|22|
15|91|138|
15|92|100|
15|93|51|
15|94|116|
15|95|37|
15|96|159|
15|97|82|
15|98|97|
15|99|57|
15|100|1612|
15|101|1644|
15|102|419|
15|103|16|
15|104|23|
15|105|56|
15|106|50|
15|107|92|
15|108|33|
15|109|106|
15|110|96|
15|111|96|
15|112|13|
15|113|81|
15|114|11|
15|115|40|
15|116|52|
15|117|19|
15|118|11|
15|119|39|
15|120|99|
15|121|179|
15|122|29|
15|123|22|
15|124|44|
15|125|9|
15|126|26|
15|127|34|
15|128|32|
15|129|380|
15|130|2385|
15|131|164|
15|132|143|
15|133|79|
15|134|76|
15|135|66|
15|136|127|
15|137|50|
15|138|64|
15|139|47|
15|140|2377|
15|141|111|
15|142|146|
15|143|220|
15|144|166|
15|145|128|
15|146|154|
15|147|659|
15|148|4871|
15|149|235|
15|150|11538|
16|1|108113|
16|2|36961|
16|3|43829|
16|4|14652|
16|5|16459|
16|6|28128|
16|7|52805|
16|8|6577|
16|9|25031|
16|10|2037|
16|11|2299|
16|12|2393|
16|13|950|
16|14|457|
16|15|1982|
16|16|877|
16|17|275|
16|18|500|
16|19|405|
16|20|505|
16|21|918|
16|22|1128|
16|23|1335|
16|24|660|
16|25|696|
16|26|165|
16|27|140|
16|28|216|
16|29|570|
16|30|719|
16|31|458|
16|32|709|
16|33|2220|
16|34|441|
16|35|1081|
16|36|566|
16|37|706|
16|38|344|
16|39|239|
16|40|315|
16|41|444|
16|42|268|
16|43|538|
16|44|562|
16|45|840|
16|46|323|
16|47|92|
16|48|408|
16|49|468|
16|50|259|
16|51|409|
16|52|503|
16|53|1794|
16|54|134|
16|55|372|
16|56|258|
16|57|466|
16|58|279|
16|59|452|
16|60|180|
16|61|246|
16|62|238|
16|63|569|
16|64|343|
16|65|200|
16|66|62|
16|67|337|
16|68|424|
16|69|120|
16|70|472|
16|71|245|
16|72|512|
16|73|335|
16|74|252|
16|75|153|
16|76|60|
16|77|198|
16|78|143|
16|79|79|
16|80|44|
16|81|120|
16|82|141|
16|83|51|
16|84|91|
16|85|116|
16|86|79|
16|87|94|
16|88|132|
16|89|50|
16|90|78|
16|91|64|
16|92|130|
16|93|229|
16|94|96|
16|95|145|
16|96|206|
16|97|29|
16|98|207|
16|99|95|
16|100|253|
16|101|158|
16|102|194|
16|103|120|
16|104|331|
16|105|43|
16|106|167|
16|107|39|
16|108|101|
16|109|115|
16|110|106|
16|111|120|
16|112|58|
16|113|71|
16|114|22|
16|115|44|
16|116|55|
16|117|338|
16|118|97|
16|119|74|
16|120|81|
16|121|33|
16|122|150|
16|123|25|
16|124|75|
16|125|282|
16|126|73|
16|127|123|
16|128|177|
16|129|30|
16|130|28|
16|131|92|
16|132|106|
16|133|65|
16|134|163|
16|135|86|
16|136|138|
16|137|70|
16|138|17|
16|139|232|
16|140|93|
16|141|256|
16|142|107|
16|143|41|
16|144|124|
16|145|36|
16|146|37|
16|147|91|
16|148|253|
16|149|228|
16|150|2657|
17|1|72130|
17|2|35388|
17|3|31388|
17|4|25211|
17|5|3811|
17|6|5710|
17|7|3738|
17|8|7675|
17|9|8248|
17|10|601|
17|11|1322|
17|12|1257|
17|13|1060|
17|14|1694|
17|15|1111|
17|16|370|
17|17|676|
17|18|896|
17|19|162|
17|20|289|
17|21|1722|
17|22|786|
17|23|5318|
17|24|363|
17|25|332|
17|26|367|
17|27|881|
17|28|682|
17|29|305|
17|30|195|
17|31|165|
17|32|863|
17|33|518|
17|34|320|
17|35|369|
17|36|808|
17|37|252|
17|38|236|
17|39|383|
17|40|260|
17|41|560|
17|42|83|
17|43|125|
17|44|485|
17|45|115|
17|46|578|
17|47|796|
17|48|678|
17|49|397|
17|50|332|
17|51|95|
17|52|517|
17|53|742|
17|54|117|
17|55|695|
17|56|144|
17|57|126|
17|58|99|
17|59|352|
17|60|46|
17|61|542|
17|62|356|
17|63|129|
17|64|441|
17|65|327|
17|66|264|
17|67|147|
17|68|76|
17|69|103|
17|70|271|
17|71|71|
17|72|409|
17|73|670|
17|74|279|
17|75|125|
17|76|196|
17|77|35|
17|78|46|
17|79|387|
17|80|95|
17|81|149|
17|82|210|
17|83|389|
17|84|143|
17|85|72|
17|86|76|
17|87|98|
17|88|67|
17|89|124|
17|90|98|
17|91|20|
17|92|20|
17|93|157|
17|94|186|
17|95|52|
17|96|388|
17|97|54|
17|98|102|
17|99|313|
17|100|445|
17|101|82|
17|102|14|
17|103|97|
17|104|417|
17|105|297|
17|106|25|
17|107|212|
17|108|43|
17|109|100|
17|110|72|
17|111|19|
17|112|93|
17|113|197|
17|114|133|
17|115|102|
17|116|12|
17|117|21|
17|118|130|
17|119|86|
17|120|369|
17|121|54|
17|122|89|
17|123|79|
17|124|88|
17|125|85|
17|126|96|
17|127|381|
17|128|250|
17|129|291|
17|130|136|
17|131|132|
17|132|188|
17|133|91|
17|134|16|
17|135|22|
17|136|61|
17|137|121|
17|138|63|
17|139|93|
17|140|52|
17|141|43|
17|142|111|
17|143|121|
17|144|38|
17|145|368|
17|146|40|
17|147|86|
17|148|122|
17|149|56|
17|150|1575|
18|1|12905|
18|2|3040|
18|3|2055|
18|4|5696|
18|5|1493|
18|6|5426|
18|7|3404|
18|8|1677|
18|9|3362|
18|10|2086|
18|11|2728|
18|12|1957|
18|13|700|
18|14|877|
18|15|698|
18|16|1769|
18|17|1413|
18|18|250|
18|19|1117|
18|20|3320|
18|21|1411|
18|22|173|
18|23|1070|
18|24|344|
18|25|1104|
18|26|151|
18|27|153|
18|28|435|
18|29|290|
18|30|762|
18|31|212|
18|32|563|
18|33|449|
18|34|328|
18|35|376|
18|36|134|
18|37|543|
18|38|111|
18|39|790|
18|40|648|
18|41|624|
18|42|577|
18|43|769|
18|44|559|
18|45|474|
18|46|247|
18|47|116|
18|48|249|
18|49|124|
18|50|186|
18|51|409|
18|52|152|
18|53|291|
18|54|189|
18|55|138|
18|56|67|
18|57|60|
18|58|82|
18|59|144|
18|60|93|
18|61|186|
18|62|39|
18|63|45|
18|64|204|
18|65|275|
18|66|223|
18|67|63|
18|68|391|
18|69|543|
18|70|445|
18|71|229|
18|72|385|
18|73|241|
18|74|92|
18|75|204|
18|76|532|
18|77|310|
18|78|640|
18|79|1574|
18|80|294|
18|81|29|
18|82|211|
18|83|162|
18|84|132|
18|85|184|
18|86|570|
18|87|55|
18|88|194|
18|89|136|
18|90|128|
18|91|246|
18|92|189|
18|93|126|
18|94|84|
18|95|40|
18|96|404|
18|97|63|
18|98|534|
18|99|360|
18|100|307|
18|101|12|
18|102|69|
18|103|237|
18|104|114|
18|105|51|
18|106|165|
18|107|178|
18|108|115|
18|109|49|
18|110|69|
18|111|55|
18|112|34|
18|113|40|
18|114|246|
18|115|59|
18|116|37|
18|117|21|
18|118|201|
18|119|383|
18|120|135|
18|121|185|
18|122|149|
18|123|79|
18|124|135|
18|125|76|
18|126|35|
18|127|27|
