PS|PC_HL|P_HL_KAN|DAT_AKT
3|75|887|
3|76|955|
3|77|1611|
3|78|824|
3|79|1179|
3|80|895|
3|81|1032|
3|82|559|
3|83|593|
3|84|538|
3|85|357|
3|86|173|
3|87|712|
3|88|657|
3|89|852|
3|90|375|
3|91|934|
3|92|563|
3|93|765|
3|94|338|
3|95|474|
3|96|159|
3|97|756|
3|98|560|
3|99|175|
3|100|1150|
3|101|715|
3|102|801|
3|103|396|
3|104|1372|
3|105|529|
3|106|217|
3|107|216|
3|108|224|
3|109|1170|
3|110|199|
3|111|179|
3|112|263|
3|113|513|
3|114|131|
3|115|520|
3|116|418|
3|117|169|
3|118|652|
3|119|609|
3|120|270|
3|121|355|
3|122|211|
3|123|191|
3|124|524|
3|125|108|
3|126|1028|
3|127|863|
3|128|607|
3|129|700|
3|130|193|
3|131|476|
3|132|418|
3|133|508|
3|134|385|
3|135|231|
3|136|229|
3|137|377|
3|138|3715|
3|139|365|
3|140|1341|
3|141|646|
3|142|133|
3|143|287|
3|144|375|
3|145|437|
3|146|307|
3|147|838|
3|148|719|
3|149|1013|
3|150|3081|
4|1|503|
4|2|241|
4|3|237|
4|4|182|
4|5|63|
4|6|128|
4|7|70|
4|8|63|
4|9|91|
4|10|48|
4|11|34|
4|12|29|
4|13|50|
4|14|51|
4|15|26|
4|16|64|
4|17|49|
4|18|63|
4|19|53|
4|20|43|
4|21|38|
4|22|28|
4|23|28|
4|24|107|
4|25|34|
4|26|30|
4|27|35|
4|28|37|
4|29|50|
4|30|51|
4|31|16|
4|32|22|
4|33|31|
4|34|30|
4|35|19|
4|36|23|
4|37|15|
4|38|16|
4|39|19|
4|40|14|
4|41|27|
4|42|21|
4|43|19|
4|44|36|
4|45|11|
4|46|14|
4|47|20|
4|48|78|
4|49|14|
4|50|28|
4|51|22|
4|52|21|
4|53|23|
4|54|38|
4|55|22|
4|56|15|
4|57|30|
4|58|22|
4|59|17|
4|60|36|
4|61|21|
4|62|16|
4|63|12|
4|64|19|
4|65|18|
4|66|17|
4|67|34|
4|68|41|
4|69|18|
4|70|18|
4|71|10|
4|72|9|
4|73|16|
4|74|28|
4|75|9|
4|76|11|
4|77|21|
4|78|18|
4|79|14|
4|80|17|
4|81|8|
4|82|14|
4|83|8|
4|84|11|
4|85|9|
4|86|15|
4|87|4|
4|88|7|
4|89|6|
4|90|6|
4|91|9|
4|92|31|
4|93|16|
4|94|10|
4|95|12|
4|96|15|
4|97|8|
4|98|6|
4|99|2|
4|100|0|
4|101|1|
4|102|2|
4|103|3|
4|104|0|
4|105|4|
4|106|4|
4|107|3|
4|108|1|
4|109|1|
4|110|5|
4|111|4|
4|112|2|
4|113|0|
4|114|2|
4|115|4|
4|116|2|
4|117|2|
4|118|3|
4|119|0|
4|120|3|
4|121|1|
4|122|2|
4|123|9|
4|124|1|
4|125|3|
4|126|2|
4|127|2|
4|128|5|
4|129|2|
4|130|3|
4|131|5|
4|132|0|
4|133|3|
4|134|1|
4|135|1|
4|136|3|
4|137|0|
4|138|3|
4|139|2|
4|140|2|
4|141|2|
4|142|1|
4|143|7|
4|144|10|
4|145|3|
4|146|5|
4|147|8|
4|148|13|
5|1|64132|
5|2|7115|
5|3|4381|
5|4|4168|
5|5|14223|
5|6|3075|
5|7|6763|
5|8|2507|
5|9|24067|
5|10|19115|
5|11|28537|
5|12|2627|
5|13|9249|
5|14|2874|
5|15|6648|
5|16|6746|
5|17|1847|
5|18|52078|
5|19|2029|
5|20|1262|
5|21|820|
5|22|1942|
5|23|9873|
5|24|3670|
5|25|4256|
5|26|852|
5|27|1145|
5|28|1209|
5|29|1532|
5|30|3748|
5|31|1112|
5|32|1268|
5|33|1447|
5|34|1054|
5|35|1010|
5|36|2297|
5|37|2345|
5|38|1083|
5|39|1421|
5|40|753|
5|41|1353|
5|42|990|
5|43|1102|
5|44|673|
5|45|931|
5|46|811|
5|47|1255|
5|48|1255|
5|49|828|
5|50|1307|
5|51|2320|
5|52|949|
5|53|1296|
5|54|20301|
5|55|395|
5|56|648|
5|57|1472|
5|58|21566|
5|59|2158|
5|60|834|
5|61|551|
5|62|857|
5|63|456|
5|64|316|
5|65|391|
5|66|1064|
5|67|506|
5|68|496|
5|69|1409|
5|70|915|
5|71|1069|
5|72|875|
5|73|698|
5|74|705|
5|75|268|
5|76|369|
5|77|251|
5|78|318|
5|79|303|
5|80|399|
5|81|525|
5|82|595|
5|83|366|
5|84|268|
5|85|397|
5|86|557|
5|87|762|
5|88|404|
5|89|461|
5|90|546|
5|91|588|
5|92|160|
5|93|307|
5|94|448|
5|95|408|
5|96|290|
5|97|504|
5|98|385|
5|99|1073|
5|100|468|
5|101|260|
5|102|392|
5|103|520|
5|104|268|
5|105|430|
5|106|229|
5|107|226|
5|108|415|
5|109|211|
5|110|364|
5|111|868|
5|112|225|
5|113|385|
5|114|107|
5|115|326|
5|116|158|
5|117|486|
5|118|398|
5|119|359|
5|120|476|
5|121|465|
5|122|138|
5|123|175|
5|124|101|
5|125|235|
5|126|146|
5|127|340|
5|128|445|
5|129|536|
5|130|475|
5|131|12041|
5|132|290|
5|133|319|
5|134|488|
5|135|222|
5|136|312|
5|137|465|
5|138|1495|
5|139|686|
5|140|1388|
5|141|324|
5|142|577|
5|143|2157|
5|144|1919|
5|145|1639|
5|146|9606|
5|147|32460|
5|148|10602|
5|149|24874|
5|150|164803|
6|1|3717|
6|2|1695|
6|3|1007|
6|4|841|
6|5|428|
6|6|319|
6|7|430|
6|8|552|
6|9|310|
6|10|473|
6|11|300|
6|12|228|
6|13|225|
6|14|244|
6|15|224|
6|16|416|
6|17|163|
6|18|182|
6|19|119|
6|20|254|
6|21|204|
6|22|208|
6|23|160|
6|24|300|
6|25|73|
6|26|118|
6|27|80|
6|28|81|
6|29|79|
6|30|117|
6|31|55|
6|32|162|
6|33|62|
6|34|66|
6|35|66|
6|36|116|
6|37|105|
6|38|58|
6|39|69|
6|40|179|
6|41|55|
6|42|88|
6|43|57|
6|44|89|
6|45|90|
6|46|87|
6|47|89|
6|48|84|
6|49|54|
6|50|77|
6|51|135|
6|52|85|
6|53|65|
6|54|91|
6|55|48|
6|56|101|
6|57|138|
6|58|102|
6|59|117|
6|60|57|
6|61|64|
6|62|108|
6|63|48|
6|64|36|
6|65|66|
6|66|70|
6|67|52|
6|68|103|
6|69|153|
6|70|44|
6|71|69|
6|72|28|
6|73|53|
6|74|124|
6|75|153|
6|76|86|
6|77|81|
6|78|68|
6|79|79|
6|80|122|
6|81|307|
7|1|1279|
7|2|601|
7|3|588|
7|4|310|
7|5|270|
7|6|71|
7|7|186|
7|8|99|
7|9|76|
7|10|187|
7|11|51|
7|12|153|
7|13|101|
7|14|157|
7|15|91|
7|16|50|
7|17|29|
7|18|124|
7|19|96|
7|20|51|
7|21|34|
7|22|30|
7|23|79|
7|24|80|
7|25|37|
7|26|25|
7|27|100|
7|28|30|
7|29|167|
7|30|113|
7|31|41|
7|32|178|
7|33|49|
7|34|119|
7|35|56|
7|36|23|
7|37|25|
7|38|53|
7|39|21|
7|40|51|
7|41|31|
7|42|61|
7|43|56|
7|44|25|
7|45|10|
7|46|23|
7|47|26|
7|48|12|
7|49|28|
7|50|34|
7|51|14|
7|52|92|
7|53|32|
7|54|27|
7|55|29|
7|56|15|
7|57|10|
7|58|57|
7|59|20|
7|60|20|
7|61|21|
7|62|26|
7|63|22|
7|64|23|
7|65|24|
7|66|19|
7|67|54|
7|68|24|
7|69|23|
7|70|14|
7|71|20|
7|72|144|
7|73|24|
7|74|11|
7|75|14|
7|76|87|
7|77|33|
7|78|22|
7|79|15|
7|80|10|
7|81|6|
7|82|9|
7|83|3|
7|84|3|
7|85|1|
7|86|4|
7|87|16|
7|88|3|
7|89|0|
7|90|9|
7|91|6|
7|92|6|
7|93|0|
7|94|5|
7|95|3|
7|96|28|
7|97|0|
7|98|4|
7|99|10|
7|100|27|
7|101|0|
7|102|20|
7|103|5|
7|104|6|
7|105|4|
7|106|9|
7|107|2|
7|108|2|
7|109|4|
7|110|9|
7|111|1|
7|112|5|
7|113|4|
7|114|25|
7|115|1|
7|116|6|
7|117|18|
7|118|3|
7|119|12|
7|120|4|
7|121|1|
7|122|2|
7|123|2|
7|124|3|
7|125|52|
8|1|410|
8|2|164|
8|3|130|
8|4|335|
8|5|105|
8|6|72|
8|7|75|
8|8|63|
8|9|231|
8|10|135|
8|11|48|
8|12|22|
8|13|44|
8|14|127|
8|15|109|
8|16|34|
8|17|47|
8|18|41|
8|19|43|
8|20|62|
8|21|70|
8|22|32|
8|23|31|
8|24|21|
8|25|28|
8|26|6|
8|27|40|
8|28|33|
8|29|32|
8|30|40|
8|31|40|
8|32|29|
8|33|17|
8|34|14|
8|35|24|
8|36|29|
8|37|41|
8|38|8|
8|39|50|
8|40|19|
8|41|33|
9|1|3068|
9|2|2109|
9|3|588|
9|4|928|
9|5|470|
9|6|229|
9|7|757|
9|8|150|
9|9|356|
9|10|112|
9|11|121|
9|12|382|
9|13|249|
9|14|315|
9|15|113|
9|16|235|
9|17|62|
9|18|166|
9|19|75|
9|20|132|
9|21|32|
9|22|78|
9|23|120|
9|24|137|
9|25|89|
9|26|47|
9|27|99|
9|28|46|
9|29|75|
9|30|127|
9|31|91|
9|32|169|
9|33|105|
9|34|53|
9|35|72|
9|36|44|
9|37|83|
9|38|27|
9|39|25|
9|40|135|
9|41|86|
9|42|42|
9|43|48|
9|44|33|
9|45|103|
9|46|20|
9|47|153|
9|48|16|
9|49|37|
9|50|55|
9|51|54|
9|52|67|
9|53|62|
9|54|45|
9|55|46|
9|56|36|
9|57|67|
9|58|40|
9|59|48|
9|60|56|
9|61|18|
9|62|40|
9|63|53|
9|64|25|
9|65|22|
9|66|15|
9|67|52|
9|68|27|
9|69|21|
9|70|51|
9|71|34|
9|72|54|
9|73|61|
9|74|21|
9|75|20|
9|76|36|
9|77|64|
9|78|30|
9|79|18|
9|80|18|
9|81|20|
9|82|47|
9|83|20|
9|84|7|
9|85|15|
9|86|19|
9|87|80|
9|88|11|
9|89|6|
9|90|8|
9|91|9|
9|92|15|
9|93|2|
9|94|8|
9|95|15|
9|96|22|
9|97|14|
9|98|7|
9|99|4|
9|100|22|
9|101|17|
9|102|57|
9|103|4|
9|104|10|
9|105|42|
9|106|6|
9|107|29|
9|108|5|
9|109|8|
9|110|12|
9|111|9|
9|112|35|
9|113|5|
9|114|9|
9|115|55|
9|116|2|
9|117|13|
9|118|11|
9|119|18|
9|120|21|
9|121|22|
9|122|15|
9|123|13|
9|124|14|
9|125|22|
9|126|8|
9|127|16|
9|128|104|
9|129|9|
9|130|10|
9|131|18|
9|132|9|
9|133|8|
9|134|29|
9|135|10|
9|136|19|
9|137|7|
9|138|11|
9|139|14|
9|140|9|
9|141|15|
9|142|11|
9|143|17|
9|144|11|
9|145|12|
9|146|12|
9|147|7|
9|148|37|
9|149|29|
10|1|297|
10|2|186|
10|3|95|
10|4|169|
10|5|82|
10|6|53|
10|7|62|
10|8|46|
10|9|103|
10|10|107|
10|11|51|
10|12|42|
10|13|33|
10|14|39|
10|15|63|
10|16|115|
10|17|57|
10|18|68|
10|19|68|
10|20|50|
10|21|50|
10|22|36|
10|23|62|
10|24|36|
10|25|68|
10|26|58|
10|27|68|
11|1|650|
11|2|232|
11|3|112|
11|4|206|
11|5|142|
11|6|72|
11|7|89|
11|8|78|
11|9|45|
11|10|48|
11|11|60|
11|12|46|
11|13|30|
11|14|41|
11|15|19|
11|16|16|
11|17|39|
11|18|25|
11|19|14|
11|20|31|
11|21|22|
11|22|14|
11|23|53|
11|24|39|
11|25|50|
11|26|25|
11|27|19|
11|28|36|
11|29|21|
11|30|23|
11|31|24|
11|32|28|
11|33|22|
11|34|17|
11|35|34|
11|36|23|
11|37|22|
11|38|12|
11|39|6|
11|40|16|
11|41|16|
11|42|20|
11|43|13|
11|44|53|
11|45|52|
12|1|69338|
12|2|41042|
12|3|32901|
12|4|42509|
12|5|37228|
12|6|20348|
12|7|8156|
12|8|9614|
12|9|5318|
12|10|4324|
12|11|4451|
12|12|2509|
12|13|3490|
12|14|620|
12|15|13229|
12|16|13312|
12|17|1771|
12|18|1137|
12|19|616|
12|20|2222|
12|21|874|
12|22|1549|
12|23|3051|
12|24|2449|
12|25|2802|
12|26|1331|
12|27|855|
12|28|1254|
12|29|1610|
12|30|4344|
12|31|1646|
12|32|1005|
12|33|1764|
12|34|610|
12|35|708|
12|36|812|
12|37|913|
12|38|424|
12|39|385|
12|40|894|
12|41|3196|
12|42|673|
12|43|368|
12|44|2357|
12|45|9413|
12|46|696|
12|47|134|
12|48|410|
12|49|1019|
12|50|273|
12|51|833|
12|52|691|
12|53|435|
12|54|660|
12|55|392|
12|56|292|
12|57|276|
12|58|198|
12|59|299|
12|60|408|
12|61|494|
12|62|578|
12|63|604|
12|64|373|
12|65|325|
12|66|147|
12|67|311|
12|68|225|
12|69|262|
12|70|699|
12|71|421|
12|72|228|
12|73|78|
12|74|110|
12|75|125|
12|76|58|
12|77|155|
12|78|587|
12|79|165|
12|80|284|
12|81|124|
12|82|153|
12|83|182|
12|84|132|
12|85|313|
12|86|258|
12|87|247|
12|88|315|
12|89|138|
12|90|144|
12|91|91|
12|92|127|
12|93|185|
12|94|179|
12|95|240|
12|96|73|
12|97|144|
12|98|311|
12|99|319|
12|100|509|
12|101|2602|
12|102|279|
12|103|112|
12|104|76|
12|105|122|
12|106|93|
12|107|254|
12|108|249|
12|109|758|
12|110|77|
12|111|382|
12|112|405|
12|113|121|
12|114|299|
12|115|103|
12|116|116|
12|117|178|
12|118|145|
12|119|350|
12|120|283|
12|121|185|
12|122|149|
12|123|128|
12|124|80|
12|125|129|
12|126|230|
12|127|82|
12|128|127|
12|129|96|
12|130|96|
12|131|228|
12|132|92|
12|133|134|
12|134|97|
12|135|143|
12|136|88|
12|137|231|
12|138|100|
12|139|62|
12|140|120|
12|141|129|
12|142|342|
12|143|171|
12|144|240|
12|145|282|
12|146|125|
12|147|193|
12|148|134|
12|149|313|
12|150|12862|
13|1|42772|
13|2|24757|
13|3|13946|
13|4|12788|
13|5|987|
13|6|1949|
13|7|3312|
13|8|2361|
13|9|757|
13|10|974|
13|11|1201|
13|12|1286|
13|13|1486|
13|14|1109|
13|15|826|
13|16|1148|
13|17|479|
13|18|1711|
13|19|212|
13|20|1402|
13|21|494|
13|22|486|
13|23|1616|
13|24|372|
13|25|1284|
13|26|322|
13|27|566|
13|28|387|
13|29|303|
13|30|185|
13|31|607|
13|32|568|
13|33|730|
13|34|321|
13|35|621|
13|36|416|
13|37|400|
13|38|87|
13|39|412|
13|40|577|
13|41|729|
13|42|234|
13|43|296|
13|44|852|
13|45|366|
13|46|189|
13|47|286|
13|48|441|
13|49|264|
13|50|286|
13|51|257|
13|52|325|
13|53|390|
13|54|618|
13|55|638|
13|56|254|
13|57|243|
13|58|379|
13|59|167|
13|60|205|
13|61|331|
13|62|123|
13|63|166|
13|64|237|
13|65|143|
13|66|294|
13|67|400|
13|68|644|
13|69|98|
13|70|81|
13|71|64|
13|72|500|
13|73|115|
13|74|50|
13|75|49|
13|76|67|
13|77|263|
13|78|102|
13|79|42|
13|80|30|
13|81|159|
13|82|72|
13|83|66|
13|84|40|
13|85|178|
13|86|54|
13|87|165|
13|88|89|
13|89|85|
13|90|37|
13|91|88|
13|92|78|
13|93|52|
13|94|54|
13|95|4|
13|96|43|
13|97|90|
13|98|57|
13|99|24|
13|100|60|
13|101|101|
13|102|45|
13|103|32|
13|104|28|
13|105|66|
13|106|50|
13|107|194|
13|108|113|
13|109|32|
13|110|62|
13|111|108|
13|112|69|
13|113|47|
13|114|27|
13|115|105|
13|116|36|
13|117|26|
13|118|57|
13|119|25|
13|120|77|
13|121|75|
13|122|34|
13|123|21|
13|124|118|
13|125|65|
13|126|131|
13|127|51|
13|128|113|
13|129|40|
13|130|204|
13|131|52|
13|132|72|
13|133|58|
13|134|88|
13|135|51|
13|136|62|
13|137|69|
13|138|54|
13|139|118|
13|140|103|
13|141|67|
13|142|40|
13|143|86|
13|144|40|
13|145|39|
13|146|112|
13|147|100|
13|148|109|
13|149|136|
13|150|1482|
14|1|940|
14|2|535|
14|3|446|
14|4|276|
14|5|237|
14|6|167|
14|7|114|
14|8|119|
14|9|80|
14|10|70|
14|11|81|
14|12|115|
14|13|79|
14|14|94|
14|15|96|
14|16|84|
14|17|64|
14|18|50|
14|19|102|
14|20|16|
14|21|64|
14|22|64|
14|23|58|
14|24|38|
14|25|48|
14|26|46|
14|27|52|
14|28|61|
14|29|68|
14|30|28|
14|31|34|
14|32|32|
14|33|50|
14|34|39|
14|35|32|
14|36|11|
14|37|65|
14|38|24|
14|39|18|
14|40|16|
14|41|80|
14|42|61|
14|43|34|
14|44|42|
14|45|17|
14|46|57|
14|47|98|
14|48|56|
14|49|79|
15|1|63558|
15|2|10605|
15|3|6272|
15|4|5333|
15|5|57729|
15|6|3472|
15|7|2104|
15|8|1940|
15|9|1888|
15|10|2503|
15|11|2112|
15|12|24681|
15|13|6533|
15|14|889|
15|15|22778|
15|16|3842|
15|17|2212|
15|18|2981|
15|19|1582|
15|20|21034|
15|21|19601|
15|22|1492|
15|23|1752|
15|24|453|
15|25|962|
15|26|661|
15|27|1501|
15|28|1095|
15|29|801|
15|30|788|
15|31|670|
15|32|1012|
15|33|1194|
15|34|882|
15|35|1267|
15|36|1267|
15|37|452|
15|38|757|
15|39|438|
15|40|1884|
15|41|757|
15|42|508|
15|43|1139|
15|44|1056|
15|45|625|
15|46|661|
15|47|257|
15|48|1150|
15|49|556|
15|50|1013|
15|51|1453|
15|52|949|
15|53|902|
15|54|547|
15|55|1189|
15|56|801|
15|57|507|
15|58|612|
15|59|514|
15|60|513|
15|61|308|
15|62|158|
15|63|251|
15|64|291|
15|65|270|
15|66|712|
15|67|428|
15|68|607|
15|69|507|
15|70|918|
15|71|534|
15|72|486|
15|73|882|
15|74|350|
15|75|282|
15|76|193|
15|77|228|
15|78|345|
15|79|564|
15|80|246|
15|81|353|
15|82|198|
15|83|160|
15|84|169|
15|85|125|
15|86|360|
15|87|142|
15|88|259|
15|89|271|
15|90|276|
15|91|323|
15|92|314|
15|93|256|
15|94|221|
15|95|199|
15|96|369|
15|97|326|
15|98|344|
15|99|206|
15|100|7530|
15|101|7882|
15|102|1855|
15|103|109|
15|104|141|
15|105|343|
15|106|215|
15|107|511|
15|108|153|
15|109|583|
15|110|523|
15|111|456|
15|112|78|
15|113|266|
15|114|66|
15|115|201|
15|116|226|
15|117|115|
15|118|95|
15|119|294|
15|120|298|
15|121|293|
15|122|190|
15|123|184|
15|124|148|
15|125|56|
15|126|141|
15|127|202|
15|128|154|
15|129|2020|
15|130|11911|
15|131|654|
15|132|541|
15|133|315|
15|134|357|
15|135|206|
15|136|659|
15|137|265|
15|138|267|
15|139|240|
15|140|11645|
15|141|433|
15|142|734|
15|143|755|
15|144|990|
15|145|545|
15|146|619|
15|147|2673|
15|148|22998|
15|149|1097|
15|150|53480|
16|1|488336|
16|2|168541|
16|3|201732|
16|4|64110|
16|5|77426|
16|6|131932|
16|7|239827|
16|8|27779|
16|9|119240|
16|10|7163|
16|11|8030|
16|12|12595|
16|13|3659|
16|14|2338|
16|15|9378|
16|16|4266|
16|17|1228|
16|18|2315|
16|19|1901|
16|20|2663|
16|21|4921|
16|22|6003|
16|23|10543|
16|24|2902|
16|25|2758|
16|26|941|
16|27|732|
16|28|1030|
16|29|2909|
16|30|3090|
16|31|1628|
16|32|3725|
16|33|6018|
16|34|1854|
16|35|5392|
16|36|2862|
16|37|2641|
16|38|1756|
16|39|1238|
16|40|1631|
16|41|2162|
16|42|1266|
16|43|2443|
16|44|1750|
16|45|2608|
16|46|988|
16|47|596|
16|48|2159|
16|49|1354|
16|50|1049|
16|51|1696|
16|52|1459|
16|53|9203|
16|54|718|
16|55|1083|
16|56|1734|
16|57|1645|
16|58|1470|
16|59|1001|
16|60|795|
16|61|2065|
16|62|948|
16|63|1482|
16|64|1136|
16|65|1080|
16|66|435|
16|67|1814|
16|68|2341|
16|69|679|
16|70|2020|
16|71|1026|
16|72|1397|
16|73|1407|
16|74|1386|
16|75|598|
16|76|354|
16|77|871|
16|78|312|
16|79|455|
16|80|259|
16|81|785|
16|82|652|
16|83|328|
16|84|455|
16|85|286|
16|86|384|
16|87|484|
16|88|539|
16|89|390|
16|90|354|
16|91|237|
16|92|462|
16|93|826|
16|94|621|
16|95|562|
16|96|830|
16|97|248|
16|98|780|
16|99|565|
16|100|878|
16|101|500|
16|102|855|
16|103|493|
16|104|851|
16|105|421|
16|106|420|
16|107|259|
16|108|455|
16|109|499|
16|110|427|
16|111|621|
16|112|510|
16|113|330|
16|114|190|
16|115|440|
16|116|316|
16|117|811|
16|118|438|
16|119|279|
16|120|272|
16|121|234|
16|122|797|
16|123|446|
16|124|332|
16|125|697|
16|126|265|
16|127|662|
16|128|654|
16|129|240|
16|130|205|
16|131|290|
16|132|417|
16|133|324|
16|134|374|
16|135|659|
16|136|601|
16|137|223|
16|138|103|
16|139|1162|
16|140|451|
16|141|544|
16|142|712|
16|143|228|
16|144|443|
16|145|190|
16|146|169|
16|147|594|
16|148|1042|
16|149|1090|
16|150|13532|
17|1|314260|
17|2|156135|
17|3|132542|
17|4|107541|
17|5|18280|
17|6|25063|
17|7|17887|
17|8|28800|
17|9|39630|
17|10|2794|
17|11|5305|
17|12|4695|
17|13|3116|
17|14|7734|
17|15|5383|
17|16|2158|
17|17|3503|
17|18|4715|
17|19|723|
17|20|1212|
17|21|5422|
17|22|3742|
17|23|26006|
17|24|1826|
17|25|1349|
17|26|1977|
17|27|3914|
17|28|2989|
17|29|4036|
17|30|1340|
17|31|946|
17|32|2096|
17|33|2486|
17|34|2005|
17|35|1932|
17|36|3471|
17|37|1245|
17|38|1052|
17|39|2290|
17|40|1094|
17|41|1721|
17|42|394|
17|43|548|
17|44|4987|
17|45|756|
17|46|2082|
17|47|2694|
17|48|3293|
17|49|1303|
17|50|1863|
17|51|518|
17|52|1421|
17|53|2107|
17|54|629|
17|55|2986|
17|56|708|
17|57|534|
17|58|490|
17|59|1473|
17|60|282|
17|61|1791|
17|62|1885|
17|63|630|
17|64|1249|
17|65|1162|
17|66|1016|
17|67|845|
17|68|448|
17|69|541|
17|70|1152|
17|71|338|
17|72|2427|
17|73|2709|
17|74|1210|
17|75|831|
17|76|726|
17|77|272|
17|78|182|
17|79|832|
17|80|513|
17|81|379|
17|82|1102|
17|83|934|
17|84|659|
17|85|400|
17|86|388|
17|87|347|
17|88|243|
17|89|755|
17|90|496|
17|91|93|
17|92|163|
17|93|1057|
17|94|706|
17|95|277|
17|96|852|
17|97|288|
17|98|385|
17|99|647|
17|100|2266|
17|101|314|
17|102|127|
17|103|530|
17|104|976|
17|105|1276|
17|106|178|
17|107|594|
17|108|176|
17|109|371|
17|110|384|
17|111|152|
17|112|550|
17|113|910|
17|114|420|
17|115|387|
17|116|37|
17|117|145|
17|118|408|
17|119|299|
17|120|851|
17|121|272|
17|122|613|
17|123|356|
17|124|412|
17|125|615|
17|126|407|
17|127|801|
17|128|620|
17|129|722|
17|130|540|
17|131|376|
17|132|534|
17|133|375|
17|134|81|
17|135|130|
17|136|228|
17|137|381|
17|138|318|
17|139|373|
17|140|351|
17|141|231|
17|142|513|
17|143|430|
17|144|192|
17|145|662|
17|146|207|
17|147|484|
17|148|670|
17|149|294|
17|150|7001|
18|1|50744|
18|2|10240|
18|3|7891|
18|4|15693|
18|5|3819|
18|6|19325|
18|7|13628|
18|8|5558|
18|9|13622|
18|10|6514|
18|11|10224|
18|12|7171|
18|13|5267|
18|14|3848|
18|15|1495|
18|16|5126|
18|17|5080|
18|18|687|
18|19|4490|
18|20|16025|
18|21|6237|
18|22|1754|
18|23|2872|
18|24|3540|
18|25|4590|
18|26|1158|
18|27|1672|
18|28|1502|
18|29|1336|
18|30|2890|
18|31|1087|
18|32|2590|
18|33|1527|
18|34|1512|
18|35|1174|
18|36|426|
18|37|1492|
18|38|404|
18|39|3659|
18|40|3158|
18|41|2532|
18|42|1033|
18|43|2222|
18|44|1996|
18|45|1224|
18|46|814|
18|47|760|
18|48|583|
18|49|1111|
18|50|1087|
18|51|793|
18|52|613|
18|53|856|
18|54|731|
18|55|417|
18|56|386|
18|57|259|
18|58|602|
18|59|1520|
18|60|689|
18|61|723|
18|62|222|
18|63|214|
18|64|604|
18|65|1055|
18|66|879|
18|67|289|
18|68|1253|
18|69|1320|
18|70|1146|
18|71|505|
18|72|1130|
18|73|1267|
18|74|354|
18|75|635|
18|76|1404|
18|77|662|
18|78|1692|
18|79|3817|
18|80|660|
18|81|133|
18|82|837|
18|83|577|
18|84|511|
18|85|442|
