PS|PC_HL|P_HL_KAN|DAT_AKT
1|1|18|30.09.2023 23:20:00
1|2|9|
1|3|5|
1|4|9|
1|5|9|
1|6|5|
1|7|8|
1|8|7|
1|9|5|
1|10|8|
1|11|5|
1|12|2|
1|13|6|
1|14|4|
1|15|1|
1|16|3|
1|17|4|
1|18|3|
1|19|1|
1|20|4|
1|21|3|
1|22|2|
1|23|1|
1|24|0|
1|25|1|
1|26|3|
1|27|4|
1|28|4|
1|29|0|
1|30|1|
1|31|3|
1|32|2|
1|33|0|
1|34|2|
1|35|0|
1|36|2|
1|37|3|
1|38|0|
1|39|2|
1|40|0|
1|41|3|
1|42|1|
1|43|0|
1|44|4|
1|45|1|
1|46|1|
1|47|1|
1|48|0|
1|49|0|
1|50|0|
1|51|2|
1|52|1|
1|53|1|
1|54|1|
1|55|0|
1|56|0|
1|57|0|
1|58|1|
1|59|0|
1|60|2|
2|1|2|
2|2|2|
2|3|14|
2|4|2|
2|5|2|
2|6|0|
2|7|1|
2|8|3|
2|9|5|
2|10|1|
2|11|1|
2|12|4|
2|13|0|
2|14|1|
2|15|0|
2|16|1|
2|17|0|
2|18|5|
2|19|0|
2|20|1|
2|21|1|
2|22|0|
2|23|0|
2|24|0|
2|25|2|
2|26|0|
2|27|3|
2|28|1|
2|29|2|
2|30|0|
2|31|0|
2|32|1|
2|33|0|
2|34|0|
2|35|0|
2|36|2|
2|37|0|
2|38|1|
2|39|2|
2|40|0|
2|41|0|
2|42|0|
2|43|0|
2|44|0|
2|45|1|
2|46|1|
2|47|2|
2|48|0|
2|49|0|
2|50|2|
2|51|0|
2|52|0|
2|53|0|
2|54|0|
2|55|2|
2|56|0|
2|57|2|
2|58|6|
2|59|0|
2|60|0|
2|61|0|
2|62|1|
2|63|0|
2|64|1|
2|65|0|
2|66|1|
2|67|1|
2|68|0|
2|69|1|
2|70|1|
3|1|936|
3|2|281|
3|3|374|
3|4|179|
3|5|165|
3|6|81|
3|7|44|
3|8|39|
